"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.72783619911243,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,4.4285314707265,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,4.43928382229308,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,3.58806414399944,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.554750542150322,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-2.94933437254181,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-2.35708145748591,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-7.93139664679049,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-0.36504863039603,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.90749381781099,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,1.28431032604447,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.617604379397758,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.27495213600115,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-2.58173398870911,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.930229762902808,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.88590392425075,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,5.37701767454284,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,7.7866259563924,,
"XTEXVA01","Exports in goods, s.a.","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.57150650208937,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-4.72944605923439,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-3.93329309510378,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,4.76196721031716,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,4.77048934336131,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,10.7648118784194,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,4.03109708812096,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-2.52670947284664,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-2.48371658488257,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-4.03111713765882,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.79012690276488,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-3.79905520327089,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,4.64468107879324,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.362778511462175,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-1.28791993030782,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,3.79411213613546,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,3.1785921272971,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-1.47524245541298,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.28680338369649,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-3.38249741867727,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-5.05623641459221,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-6.2238149518873,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-2.82307565514377,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-2.87457883771499,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.31172645111443,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.354501820803806,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.18886413018404,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.128644488525783,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.967080536451076,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.583869364637908,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.8116203471845,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.06992775581989,,
"XTEXVA01","Exports in goods, s.a.","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.24538001745906,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-16.0063139613885,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,9.70209830488439,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,5.60952279861401,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,17.506779505891,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-3.70411745437657,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,3.96238166392984,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.504467502624716,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-7.71892444587385,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,1.83928251165527,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-4.21246268451774,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-1.00310743558882,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.263536884706221,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,5.24064661130856,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-5.30008580846088,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,2.25313487176623,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,5.18461958206406,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-3.31776411059055,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,5.73698514045776,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-5.77636328809949,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-6.90354489099475,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-12.9584841527903,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,2.59678222874071,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-4.22521009223683,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-2.20556370722393,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-2.94366241355507,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,6.29757103098317,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-3.62164643988452,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.231050093012001,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,7.72462784790044,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.5708409585463,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,7.07250831416748,,
"XTEXVA01","Exports in goods, s.a.","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.0581217987042052,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-0.542620059453288,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-3.65443566460824,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,5.25439788325565,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,5.13034650298468,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,5.55571064655741,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,5.14263585562069,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.0929048404198768,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-4.03425220302591,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-0.207699506089952,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-3.14998331001178,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.0227195354764873,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.122709266467902,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,2.84898380839038,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.0202253223072612,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-0.704196262546594,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,3.29272513134009,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,1.08903082060228,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-1.19395455221186,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-1.97565866167607,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-4.73162853102439,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-8.30331856499071,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.0099991228364,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-1.87783786711864,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.3405880682557,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.207113107716356,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.07596392985575,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.757492902204845,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.799348316319181,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-1.20389769944887,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,6.80000753418358,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,7.03399783179341,,
"XTEXVA01","Exports in goods, s.a.","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.63841378359134,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-2.35476314862685,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-0.519313358879142,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,4.72137633009922,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,7.94714222906144,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,4.82408839393406,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,6.8433865808884,,
"XTEXVA01","Exports in goods, s.a.","DEU","Germany","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.362749007338907,,
